10,1.567000
20,1.393000
30,1.341000
40,1.312000
50,1.297000
60,1.285000
70,1.278000
80,1.272000
90,1.267000
100,1.262000
110,1.261000
120,1.257000
130,1.256000
140,1.254000
150,1.256000
160,1.251000
170,1.249000
180,1.249000
190,1.247000
200,1.249000
300,1.241000
400,1.238000
500,1.236000
600,1.236000
700,1.236000
800,1.236000
900,1.237000
